,year,county,dgCount,povPcnt,realMedInc,lfpr,lf_size
767,2006,Greensville County,0.0,18.8,43781.72,0.9571526119410622,3934.0
768,2007,Greensville County,0.0,19.9,45537.85,0.9549110506721591,4288.0
769,2008,Greensville County,0.0,24.1,43171.78,0.9449204248230484,4388.0
770,2009,Greensville County,0.0,24.5,42078.83,0.9104858266463736,4400.0
771,2010,Greensville County,1.0,23.9,44669.16,0.9040709060027652,4562.0
772,2011,Greensville County,0.0,24.7,42363.08,0.9122253154980694,4581.0
773,2012,Greensville County,0.0,25.5,40536.65,0.9138593708591336,4468.0
774,2013,Greensville County,0.0,26.3,41067.77,0.9226001489570118,4355.0
775,2014,Greensville County,0.0,25.1,38709.56,0.9351212368638852,4241.0
776,2015,Greensville County,0.0,27.9,42663.2,0.9461628569365108,4171.0
777,2016,Greensville County,0.0,25.4,43466.67,0.9488409294976284,4202.0
778,2017,Greensville County,0.0,23.9,48245.07,0.9566311747436076,4424.0
779,2018,Greensville County,0.0,26.7,43533.0,0.9628855011450776,4372.0
780,1999,Halifax County,0.0,14.1,44734.31,0.9370965290757916,18402.0
781,2000,Halifax County,0.0,14.6,44876.09,0.949736574394172,16208.0
782,2001,Halifax County,0.0,14.8,42287.43,0.9266205802358396,16724.0
783,2002,Halifax County,0.0,16.7,41531.82,0.8972106563220894,16758.0
784,2003,Halifax County,0.0,16.4,41221.34,0.8980915186213472,16239.0
785,2004,Halifax County,0.0,16.0,41350.97,0.9217715953554224,15502.0
786,2005,Halifax County,0.0,15.6,41676.94,0.938293965296762,15791.0
787,2006,Halifax County,0.0,18.4,41596.88,0.9410636026290816,15763.0
788,2007,Halifax County,0.0,18.6,39444.52,0.9363035325473441,15403.0
789,2008,Halifax County,0.0,19.5,40428.97,0.9314915438395784,15745.0
790,2009,Halifax County,0.0,19.8,41600.15,0.8872637951919432,16531.0
791,2010,Halifax County,0.0,19.3,41410.91,0.878016819977227,16686.0
792,2011,Halifax County,0.0,19.3,39352.09,0.8901499986326966,16360.0
793,2012,Halifax County,1.0,20.1,39667.76,0.9051014252898956,16051.0
794,2013,Halifax County,0.0,22.2,38386.86,0.9086102967707348,15859.0
795,2014,Halifax County,0.0,18.0,41491.28,0.9219962293150994,15541.0
796,2015,Halifax County,0.0,16.9,42853.98,0.9364826239683952,15197.0
797,2016,Halifax County,1.0,18.7,41708.71,0.9410978304428116,14847.0
798,2017,Halifax County,1.0,17.9,43589.28,0.9511685893347448,15544.0
799,2018,Halifax County,2.0,14.5,43096.0,0.9584243932203024,15154.0
800,1999,Hampton city,0.0,11.6,56080.79,0.9603426003758292,66364.0
801,2000,Hampton city,0.0,12.2,57600.48,0.9728065653432268,64335.0
802,2001,Hampton city,0.0,12.1,55455.78,0.9649894133568564,64976.0
803,2002,Hampton city,0.0,13.0,54697.37,0.9513212080613755,65854.0
804,2003,Hampton city,0.0,13.1,54583.14,0.9510004062327194,65721.0
805,2004,Hampton city,0.0,12.5,54551.83,0.951967706252367,65417.0
806,2005,Hampton city,0.0,13.4,57069.59,0.9547727424827389,66763.0
807,2006,Hampton city,0.0,12.1,57769.7,0.9627166194029572,67150.0
808,2007,Hampton city,0.0,15.0,56407.25,0.9643780584874356,68492.0
809,2008,Hampton city,0.0,14.2,55301.64,0.9526356330521588,69260.0
810,2009,Hampton city,0.0,14.8,54173.59,0.9217757613422118,67306.0
811,2010,Hampton city,0.0,13.1,58774.42,0.9103010774466652,66666.0
812,2011,Hampton city,0.0,15.3,54441.72,0.9106429582911708,66445.0
813,2012,Hampton city,0.0,16.5,51723.79,0.9175500465364718,65984.0
814,2013,Hampton city,1.0,15.6,48903.22,0.9249725454051904,65845.0
815,2014,Hampton city,1.0,15.2,50554.2,0.9323296171736416,65542.0
816,2015,Hampton city,0.0,15.2,53197.57,0.939946621043102,64253.0
817,2016,Hampton city,0.0,16.4,52627.96,0.9424218739312415,63888.0
818,2017,Hampton city,1.0,15.5,54183.38,0.9496444034883734,64426.0
819,2018,Hampton city,0.0,15.4,54763.0,0.9588653382003616,64262.0
820,1999,Hanover County,0.0,4.2,87811.63,0.9852963648926272,47512.0
821,2000,Hanover County,0.0,4.1,88444.93,0.9833639365934936,47486.0
822,2001,Hanover County,0.0,4.0,86632.15,0.9748302890861056,48680.0
823,2002,Hanover County,0.0,4.6,88989.95,0.9670558807405636,50099.0
824,2003,Hanover County,0.0,5.3,89538.95,0.9674953910074736,50886.0
825,2004,Hanover County,1.0,5.1,90589.67,0.9686342885322616,52220.0
826,2005,Hanover County,0.0,4.8,92101.98,0.9702038167491519,53511.0
827,2006,Hanover County,0.0,4.1,86632.08,0.9745141508327878,54753.0
828,2007,Hanover County,0.0,5.1,91109.69,0.9753372451964388,54737.0
829,2008,Hanover County,0.0,4.6,91117.18,0.965691187232793,55835.0
830,2009,Hanover County,0.0,4.9,87575.26,0.9347259963490516,54576.0
831,2010,Hanover County,0.0,5.3,83469.31,0.9342998140296668,54430.0
832,2011,Hanover County,0.0,6.1,80241.56,0.9402700970430478,54958.0
833,2012,Hanover County,0.0,6.5,81805.24,0.9448563395348156,55152.0
834,2013,Hanover County,0.0,5.6,83478.71,0.9494246311369156,55404.0
835,2014,Hanover County,0.0,6.1,86998.02,0.9543185704855984,55756.0
836,2015,Hanover County,1.0,6.2,86806.02,0.9612204082631916,56229.0
837,2016,Hanover County,1.0,5.8,87275.52,0.9645771294155706,57094.0
838,2017,Hanover County,0.0,5.4,91910.15,0.9668848875575436,58112.0
839,2018,Hanover County,0.0,5.2,91028.0,0.9734712844120806,58777.0
840,1999,Harrisonburg city,0.0,19.3,46397.35,0.98725187690183,18639.0
841,2000,Harrisonburg city,0.0,19.7,45820.69,0.9769987619282032,19658.0
842,2001,Harrisonburg city,1.0,18.4,42991.2,0.972172353581688,19993.0
843,2002,Harrisonburg city,0.0,19.9,41703.98,0.962977459503588,20386.0
844,2003,Harrisonburg city,0.0,18.0,42505.1,0.9609135913055308,20967.0
845,2004,Harrisonburg city,0.0,17.9,42063.92,0.9603836650720432,21083.0
846,2005,Harrisonburg city,0.0,26.9,42478.66,0.9614694871083388,20953.0
847,2006,Harrisonburg city,0.0,28.1,41523.22,0.9698770215757324,21715.0
848,2007,Harrisonburg city,0.0,26.7,45063.15,0.9709048176144436,22762.0
849,2008,Harrisonburg city,0.0,28.8,45653.87,0.9583737835305066,22980.0
850,2009,Harrisonburg city,0.0,25.0,41024.1,0.9327123947185342,23048.0
851,2010,Harrisonburg city,0.0,30.1,42911.34,0.917315807881963,23165.0
852,2011,Harrisonburg city,0.0,27.0,40694.78,0.9219868529346328,23788.0
853,2012,Harrisonburg city,0.0,37.5,38885.43,0.9263042028901032,24128.0
854,2013,Harrisonburg city,0.0,29.3,40584.07,0.9323191840576311,24033.0
855,2014,Harrisonburg city,0.0,28.3,40920.07,0.9389390682829762,24200.0
856,2015,Harrisonburg city,0.0,30.9,42361.13,0.946932619172932,23881.0
857,2016,Harrisonburg city,0.0,28.4,43568.17,0.9512090115111004,24199.0
858,2017,Harrisonburg city,0.0,23.3,45777.35,0.9560217280090376,24767.0
859,2018,Harrisonburg city,1.0,28.0,42640.0,0.96452485218795,24556.0
860,1999,Henrico County,0.0,6.7,72422.44,0.9807541402995248,138799.0
861,2000,Henrico County,0.0,6.2,73240.58,0.9817511869429604,145558.0
862,2001,Henrico County,0.0,6.3,70756.77,0.9705158971796412,147694.0
863,2002,Henrico County,0.0,7.0,71008.04,0.9631105024409812,148325.0
864,2003,Henrico County,0.0,7.9,70074.5,0.9627767405666322,149235.0
865,2004,Henrico County,0.0,7.8,70640.46,0.9644458659509108,152372.0
866,2005,Henrico County,0.0,7.9,71258.36,0.9658740535578204,156494.0
867,2006,Henrico County,0.0,7.9,71341.94,0.9709949768185444,159613.0
868,2007,Henrico County,0.0,8.5,70650.5,0.9723672817954628,162619.0
869,2008,Henrico County,0.0,8.4,71668.48,0.9636846199117284,166023.0
870,2009,Henrico County,0.0,10.0,67246.82,0.9312715932882288,164333.0
871,2010,Henrico County,0.0,9.8,68244.49,0.9269437177764572,167701.0
872,2011,Henrico County,1.0,10.8,65019.9,0.9325705348554552,170534.0
873,2012,Henrico County,0.0,10.1,64343.01,0.9395202103228988,172595.0
874,2013,Henrico County,0.0,11.3,64836.47,0.9442182802374732,174077.0
875,2014,Henrico County,0.0,11.0,66300.69,0.9489057856604141,176111.0
876,2015,Henrico County,1.0,9.3,69449.05,0.9570236088433316,176904.0
877,2016,Henrico County,1.0,9.2,69611.14,0.9606207007525416,178604.0
878,2017,Henrico County,1.0,9.5,69077.82,0.9634989208952864,180160.0
879,2018,Henrico County,0.0,9.0,68581.0,0.9695373115297292,180763.0
880,1999,Henry County,0.0,11.2,47240.97,0.9366981548784212,27586.0
881,2000,Henry County,0.0,11.1,47483.26,0.9510499551615942,28866.0
882,2001,Henry County,0.0,11.7,44715.8,0.9404063539816866,28546.0
883,2002,Henry County,0.0,13.1,43769.93,0.8986634716929026,28241.0
884,2003,Henry County,0.0,13.5,42919.79,0.8997714462188643,27995.0
885,2004,Henry County,0.0,13.4,42702.24,0.9052723958115004,26140.0
886,2005,Henry County,2.0,14.7,41555.78,0.9332582209112994,25471.0
887,2006,Henry County,0.0,14.4,42319.75,0.952062261153668,25107.0
888,2007,Henry County,0.0,16.1,42915.5,0.945011256300036,25752.0
889,2008,Henry County,0.0,16.2,39141.75,0.9197452141818168,25396.0
890,2009,Henry County,1.0,17.0,42031.9,0.8632280460398892,25592.0
891,2010,Henry County,0.0,17.7,37705.98,0.8526494449554683,24006.0
892,2011,Henry County,0.0,20.5,36472.01,0.8741715645155891,22820.0
893,2012,Henry County,0.0,17.6,37508.13,0.8943393300528465,22753.0
894,2013,Henry County,1.0,18.5,38940.75,0.9089855694175328,23406.0
895,2014,Henry County,0.0,20.5,36992.74,0.9231133270774412,22906.0
896,2015,Henry County,1.0,19.6,38893.12,0.935959495465162,22351.0
897,2016,Henry County,1.0,18.4,38406.25,0.943579397518918,22114.0
898,2017,Henry County,1.0,16.2,42210.47,0.9537162928968788,23750.0
899,2018,Henry County,0.0,20.0,36471.0,0.9623441103077118,23672.0
900,1999,Highland County,0.0,11.0,44038.86,0.9734193386715914,1263.0
901,2000,Highland County,0.0,11.9,45265.04,0.9708961696767738,1172.0
902,2001,Highland County,0.0,12.0,43158.97,0.968328360557366,1137.0
903,2002,Highland County,0.0,12.1,42939.91,0.9607472436650312,1122.0
904,2003,Highland County,0.0,11.6,42726.82,0.9576997726701358,1182.0
905,2004,Highland County,1.0,10.8,43778.99,0.9646283559945628,1189.0
906,2005,Highland County,0.0,12.8,44493.29,0.9646492376621162,1184.0
907,2006,Highland County,0.0,12.9,43098.8,0.9679363535820308,1130.0
908,2007,Highland County,0.0,12.8,44338.36,0.9664941482736609,1127.0
909,2008,Highland County,0.0,12.8,44530.33,0.9491382972187752,1143.0
910,2009,Highland County,0.0,13.8,42109.33,0.9246151699979924,1161.0
911,2010,Highland County,0.0,14.4,41311.65,0.9373858430287976,1445.0
912,2011,Highland County,0.0,13.8,41719.71,0.9439444580423878,1459.0
913,2012,Highland County,0.0,15.0,41089.98,0.9512195044739414,1461.0
914,2013,Highland County,0.0,14.6,41367.93,0.956880471172989,1419.0
915,2014,Highland County,0.0,14.6,41020.94,0.9612492296551146,1418.0
916,2015,Highland County,0.0,13.8,44900.65,0.9647993277666372,1339.0
917,2016,Highland County,0.0,13.3,44824.91,0.9680249203910212,1305.0
918,2017,Highland County,0.0,12.5,45010.09,0.9673929772212788,1292.0
919,2018,Highland County,0.0,12.7,45089.0,0.9718427357485172,1255.0
920,1999,Hopewell city,0.0,14.4,49613.07,0.9591091348486892,10669.0
921,2000,Hopewell city,0.0,14.5,50594.9,0.9713694556716742,9873.0
922,2001,Hopewell city,0.0,14.1,49451.69,0.9534365229160788,9974.0
923,2002,Hopewell city,0.0,16.0,47530.92,0.9380150913305788,10108.0
924,2003,Hopewell city,0.0,16.4,44952.19,0.9365669681668516,10021.0
925,2004,Hopewell city,0.0,15.5,45871.19,0.94345686564975,10015.0
926,2005,Hopewell city,0.0,16.6,46408.68,0.9422673576987276,10276.0
927,2006,Hopewell city,0.0,16.6,46572.08,0.9530299470173728,10294.0
928,2007,Hopewell city,1.0,15.0,48405.44,0.9533408175274056,10437.0
929,2008,Hopewell city,0.0,17.9,47420.45,0.94035323721129,10657.0
930,2009,Hopewell city,0.0,19.7,42018.99,0.8958347751681478,10553.0
931,2010,Hopewell city,0.0,17.3,42965.59,0.8841452109666967,9863.0
932,2011,Hopewell city,0.0,18.3,41166.96,0.8869647173385534,9911.0
933,2012,Hopewell city,0.0,18.9,43077.59,0.8994335802512111,9742.0
934,2013,Hopewell city,0.0,22.6,42583.68,0.9023055045027748,9657.0
935,2014,Hopewell city,0.0,19.5,42598.67,0.9099903642463222,9650.0
936,2015,Hopewell city,0.0,20.6,39420.96,0.9242339431997424,9620.0
937,2016,Hopewell city,0.0,20.7,41988.1,0.9340744805563898,9766.0
938,2017,Hopewell city,0.0,19.9,41189.16,0.9388541558965604,9740.0
939,2018,Hopewell city,0.0,19.7,42568.0,0.9513306437926364,9648.0
940,1999,Isle of Wight County,0.0,8.8,66228.37,0.9736070326077788,15146.0
941,2000,Isle of Wight County,0.0,8.7,68004.3,0.978180088690172,14908.0
942,2001,Isle of Wight County,0.0,8.0,65612.84,0.9732367872589244,15398.0
943,2002,Isle of Wight County,0.0,8.5,66754.36,0.9650388279351764,15846.0
944,2003,Isle of Wight County,0.0,9.3,67660.26,0.9641844190319772,16250.0
945,2004,Isle of Wight County,1.0,9.2,68528.27,0.9649154137757976,16608.0
946,2005,Isle of Wight County,0.0,8.6,69286.26,0.9629484812813144,17369.0
947,2006,Isle of Wight County,0.0,8.2,68240.71,0.9689609634092724,18275.0
948,2007,Isle of Wight County,0.0,8.3,71434.77,0.9713805758715232,18589.0
949,2008,Isle of Wight County,0.0,7.8,70197.7,0.9632993684403148,19098.0
950,2009,Isle of Wight County,0.0,10.1,69763.38,0.9379499280568768,18839.0
951,2010,Isle of Wight County,0.0,8.8,71817.84,0.9285923478398088,18800.0
952,2011,Isle of Wight County,0.0,11.2,68166.28,0.9305946931516936,18880.0
953,2012,Isle of Wight County,0.0,9.3,70789.03,0.936687324666432,18766.0
954,2013,Isle of Wight County,0.0,10.6,67476.35,0.94253980576542,18857.0
955,2014,Isle of Wight County,1.0,10.2,68322.22,0.9474449173945853,18959.0
956,2015,Isle of Wight County,1.0,9.9,71522.22,0.954300226971437,18800.0
957,2016,Isle of Wight County,0.0,9.5,74276.01,0.9564589591454182,18905.0
958,2017,Isle of Wight County,1.0,8.5,72568.9,0.9616857814759646,19083.0
959,2018,Isle of Wight County,0.0,9.2,72993.0,0.9699048588999832,19348.0
960,1999,King George County,0.0,7.6,74496.71,0.9809350651700268,8652.0
961,2000,King George County,0.0,7.0,76428.26,0.9804442818207914,8407.0
962,2001,King George County,0.0,6.3,74830.12,0.9754280446750402,8722.0
963,2002,King George County,0.0,6.5,76892.37,0.9685575786625628,8813.0
964,2003,King George County,0.0,7.0,78451.8,0.9675312757310259,9015.0
965,2004,King George County,0.0,6.6,81377.32,0.9682071172453428,9151.0
966,2005,King George County,0.0,6.2,84644.11,0.9660889084455798,9460.0
967,2006,King George County,0.0,6.0,78861.54,0.9660644160093118,9484.0
968,2007,King George County,0.0,6.2,83555.86,0.9648455711751822,9352.0
969,2008,King George County,0.0,6.2,91936.75,0.9492093502758542,9651.0
970,2009,King George County,0.0,7.0,80771.73,0.9243331094585208,10251.0
971,2010,King George County,0.0,6.9,89102.87,0.9263893180308754,11412.0
972,2011,King George County,1.0,6.9,84964.49,0.9302659587373916,11722.0
973,2012,King George County,0.0,7.4,83121.18,0.9351651552749352,11734.0
974,2013,King George County,0.0,7.9,84411.57,0.9420565573827552,11975.0
975,2014,King George County,0.0,7.5,80910.07,0.9460593980511249,12072.0
976,2015,King George County,0.0,7.1,85987.77,0.952376645886444,12052.0
977,2016,King George County,0.0,6.8,84407.32,0.9567927576071183,12304.0
978,2017,King George County,0.0,6.8,88995.8,0.9626476538972804,12934.0
979,2018,King George County,0.0,6.8,86619.0,0.9700114330367656,13194.0
980,1999,King William County,0.0,6.4,71471.48,0.9761780879131704,6275.0
981,2000,King William County,0.0,6.6,73328.31,0.9810409095091972,7029.0
982,2001,King William County,0.0,6.3,71433.53,0.9705778374805832,7214.0
983,2002,King William County,0.0,6.5,72206.18,0.9634653838398278,7343.0
984,2003,King William County,0.0,7.1,72398.41,0.9636427485999848,7462.0
985,2004,King William County,0.0,6.8,73299.02,0.9654172765835526,7604.0
986,2005,King William County,0.0,6.8,75394.6,0.9648533401411604,7911.0
987,2006,King William County,0.0,6.9,71882.53,0.972468929967476,8290.0
988,2007,King William County,0.0,6.3,75334.31,0.9729381417079348,8461.0
989,2008,King William County,0.0,6.5,74363.35,0.9626444838632808,8762.0
990,2009,King William County,1.0,7.2,70374.63,0.9299335516700225,8662.0
991,2010,King William County,0.0,7.7,74104.27,0.9254289226479556,8656.0
992,2011,King William County,0.0,8.7,64649.54,0.9311845248519844,8703.0
993,2012,King William County,0.0,8.4,67939.11,0.9367406117308392,8686.0
994,2013,King William County,0.0,9.1,66059.78,0.9435338147653218,8699.0
995,2014,King William County,0.0,8.8,68274.44,0.9482816805993268,8746.0
996,2015,King William County,0.0,7.9,68523.76,0.9577759824320924,8703.0
997,2016,King William County,0.0,7.7,71211.09,0.961658633081982,8738.0
998,2017,King William County,0.0,6.8,71507.64,0.965721862797738,8926.0
999,2018,King William County,0.0,7.3,68724.0,0.9700653465790336,9082.0
1000,1999,King and Queen County,0.0,11.2,51918.65,0.968839537709758,2914.0
1001,2000,King and Queen County,0.0,11.9,52821.89,0.974053332448373,3161.0
1002,2001,King and Queen County,0.0,11.7,49882.48,0.9669843345598432,3156.0
1003,2002,King and Queen County,0.0,12.1,49241.35,0.9558994681302035,3143.0
1004,2003,King and Queen County,0.0,11.6,49772.45,0.9545445245480974,3125.0
1005,2004,King and Queen County,0.0,11.2,50290.13,0.9613118317039671,3206.0
1006,2005,King and Queen County,0.0,13.4,51057.92,0.96042026033652,3264.0
1007,2006,King and Queen County,0.0,12.2,49956.71,0.9660589851069808,3334.0
1008,2007,King and Queen County,0.0,12.1,52436.09,0.9650785201316622,3331.0
1009,2008,King and Queen County,0.0,12.3,54616.53,0.9543528718174168,3349.0
1010,2009,King and Queen County,0.0,13.2,49301.19,0.9199463455071372,3263.0
1011,2010,King and Queen County,0.0,12.8,51103.73,0.9192850736820264,3592.0
1012,2011,King and Queen County,0.0,13.2,50448.33,0.9263749574321584,3663.0
1013,2012,King and Queen County,0.0,13.8,49405.28,0.9337529961582374,3674.0
1014,2013,King and Queen County,0.0,13.4,48259.71,0.9389713303648792,3638.0
1015,2014,King and Queen County,0.0,14.8,49190.94,0.9422847260671864,3641.0
1016,2015,King and Queen County,0.0,14.0,50359.15,0.9517847375106079,3630.0
1017,2016,King and Queen County,0.0,13.4,54533.47,0.9578622365645036,3655.0
1018,2017,King and Queen County,1.0,12.3,52299.55,0.9651259251060741,3798.0
1019,2018,King and Queen County,0.0,12.2,51124.0,0.9690951730800602,3851.0
1020,1999,Lancaster County,0.0,13.1,49954.75,0.9047360416260568,5160.0
1021,2000,Lancaster County,0.0,12.9,51343.56,0.941522758741273,4851.0
1022,2001,Lancaster County,0.0,12.5,48772.08,0.9377883849270005,4939.0
1023,2002,Lancaster County,0.0,13.4,49259.54,0.9356104476949464,5168.0
1024,2003,Lancaster County,0.0,13.3,49375.55,0.9444239962838124,5232.0
1025,2004,Lancaster County,0.0,12.3,51257.61,0.9424491263472424,5102.0
1026,2005,Lancaster County,0.0,13.6,49179.92,0.9432558426095128,5210.0
1027,2006,Lancaster County,0.0,13.5,51041.64,0.955496290584611,5184.0
1028,2007,Lancaster County,0.0,12.9,51466.06,0.9561604683580616,5318.0
1029,2008,Lancaster County,0.0,13.2,53447.38,0.94277045915269,5542.0
1030,2009,Lancaster County,0.0,12.7,50957.78,0.907365476201518,5654.0
1031,2010,Lancaster County,0.0,13.9,51125.66,0.9018856823896056,5570.0
1032,2011,Lancaster County,1.0,15.7,48639.05,0.9074690223704426,5590.0
1033,2012,Lancaster County,0.0,13.6,52340.67,0.920322792995802,5522.0
1034,2013,Lancaster County,0.0,15.2,50290.64,0.9247150167928528,5401.0
1035,2014,Lancaster County,0.0,13.7,48655.83,0.9233421582198232,5344.0
1036,2015,Lancaster County,0.0,13.1,49919.29,0.9340158396901184,5129.0
1037,2016,Lancaster County,0.0,14.0,47026.55,0.9430938208742128,5104.0
1038,2017,Lancaster County,0.0,12.9,52031.17,0.9480196712318136,5332.0
1039,2018,Lancaster County,0.0,12.3,52814.0,0.955961301278113,5292.0
1040,1999,Lee County,2.0,21.2,34834.68,0.9118764517092216,9556.0
1041,2000,Lee County,0.0,22.3,34982.58,0.9577724345754631,8829.0
1042,2001,Lee County,0.0,21.2,33080.11,0.950180431332583,9056.0
1043,2002,Lee County,0.0,23.3,33634.72,0.9425193101631171,9504.0
1044,2003,Lee County,0.0,21.6,34307.09,0.9399043987961154,9626.0
1045,2004,Lee County,0.0,21.1,34789.18,0.9435249848977312,9298.0
1046,2005,Lee County,0.0,26.4,33030.65,0.9494000276382041,9229.0
1047,2006,Lee County,0.0,22.4,34069.79,0.9564126103154384,9276.0
1048,2007,Lee County,0.0,22.9,35650.61,0.9583815959156836,9584.0
1049,2008,Lee County,0.0,23.3,33533.37,0.9468621806910568,9788.0
1050,2009,Lee County,0.0,26.1,34464.61,0.9278386104844828,10125.0
1051,2010,Lee County,0.0,25.5,35913.54,0.9207872942660948,10127.0
1052,2011,Lee County,0.0,27.6,33948.87,0.923908580933375,10230.0
1053,2012,Lee County,1.0,28.4,33535.11,0.917375703441782,9794.0
1054,2013,Lee County,0.0,29.0,34649.99,0.9122395082717868,9304.0
1055,2014,Lee County,0.0,26.6,33369.06,0.9180986454518236,8834.0
1056,2015,Lee County,0.0,25.9,34059.97,0.9277176165250752,8571.0
1057,2016,Lee County,0.0,29.9,33972.63,0.9313972359214424,8435.0
1058,2017,Lee County,1.0,28.2,32935.76,0.9485020660614918,8546.0
1059,2018,Lee County,1.0,24.8,34796.0,0.9583015778106376,8308.0
1060,1999,Louisa County,0.0,9.0,57718.13,0.965167972824362,9652.0
1061,2000,Louisa County,0.0,9.2,59390.26,0.9760889043984671,12886.0
1062,2001,Louisa County,0.0,9.1,57238.67,0.9688129962070908,13180.0
1063,2002,Louisa County,0.0,10.0,57989.45,0.9561584943685764,13603.0
1064,2003,Louisa County,0.0,10.2,59024.3,0.9574978922039308,13935.0
1065,2004,Louisa County,0.0,9.7,59602.43,0.961402689551982,14350.0
1066,2005,Louisa County,0.0,11.3,57729.53,0.9633952600301168,15100.0
1067,2006,Louisa County,0.0,9.9,60034.45,0.9688736178622062,15799.0
1068,2007,Louisa County,0.0,9.7,63754.69,0.9709933487286094,16151.0
1069,2008,Louisa County,0.0,9.6,64042.16,0.958024808877154,16793.0
1070,2009,Louisa County,1.0,11.7,61472.21,0.9215372376026416,16665.0
1071,2010,Louisa County,0.0,9.9,57825.69,0.9246377491171416,17859.0
1072,2011,Louisa County,0.0,10.8,59601.02,0.9316549998152952,17943.0
1073,2012,Louisa County,0.0,11.7,60084.01,0.93765109972325,17965.0
1074,2013,Louisa County,0.0,11.7,57408.08,0.943261982514732,18051.0
1075,2014,Louisa County,1.0,11.5,63832.17,0.9491060976966108,18435.0
1076,2015,Louisa County,0.0,10.6,60430.34,0.9575901635808721,18788.0
1077,2016,Louisa County,0.0,12.2,55115.27,0.9613624621878402,18544.0
1078,2017,Louisa County,2.0,10.8,62119.23,0.9659196137219817,19574.0
1079,2018,Louisa County,0.0,11.3,63714.0,0.9717367027607698,19758.0
1080,1999,Lynchburg city,0.0,14.8,47699.06,0.9787741272074592,29666.0
1081,2000,Lynchburg city,0.0,15.0,48648.66,0.9756342311679602,30784.0
1082,2001,Lynchburg city,0.0,15.7,45479.29,0.9584052969459556,30017.0
1083,2002,Lynchburg city,0.0,18.3,43754.53,0.9410317989892882,30328.0
1084,2003,Lynchburg city,0.0,17.6,43758.75,0.9439784705812044,30694.0
1085,2004,Lynchburg city,0.0,17.8,43972.22,0.9482105965091776,30584.0
1086,2005,Lynchburg city,0.0,19.2,45387.83,0.9541596452741559,31249.0
1087,2006,Lynchburg city,0.0,19.1,45337.33,0.9631972391980552,31924.0
1088,2007,Lynchburg city,0.0,19.4,44159.9,0.9625226012290924,33610.0
1089,2008,Lynchburg city,0.0,19.8,46111.01,0.9522625699017604,35129.0
1090,2009,Lynchburg city,0.0,20.7,44588.35,0.9195308690925952,34844.0
1091,2010,Lynchburg city,0.0,22.8,42008.77,0.91508047576485,35841.0
1092,2011,Lynchburg city,0.0,22.1,41015.91,0.919361015735448,35762.0
1093,2012,Lynchburg city,0.0,23.8,40981.51,0.925303082212858,35600.0
1094,2013,Lynchburg city,1.0,22.6,43099.79,0.929049946800116,35746.0
1095,2014,Lynchburg city,0.0,25.0,42538.15,0.9360603695575559,35976.0
1096,2015,Lynchburg city,0.0,23.1,42331.45,0.9440619212731928,35625.0
1097,2016,Lynchburg city,0.0,17.8,43515.85,0.9475258229802732,35473.0
1098,2017,Lynchburg city,0.0,18.8,45197.55,0.9509751723777694,36030.0
1099,2018,Lynchburg city,0.0,20.8,43200.0,0.9592012877788446,36249.0
1100,1999,Madison County,0.0,9.3,58115.75,0.9825623929782712,8747.0
1101,2000,Madison County,0.0,9.8,59611.06,0.9821132300516128,6560.0
1102,2001,Madison County,0.0,8.9,57434.87,0.9777724485965436,6791.0
1103,2002,Madison County,0.0,9.4,56911.69,0.9568653159420044,6987.0
1104,2003,Madison County,0.0,9.5,56120.09,0.9612177894707321,7130.0
1105,2004,Madison County,0.0,9.1,57233.05,0.969408328285774,7004.0
1106,2005,Madison County,0.0,9.8,56203.41,0.9689464016560922,7172.0
1107,2006,Madison County,0.0,10.2,58371.47,0.9733447538293271,7274.0
1108,2007,Madison County,0.0,9.8,60866.46,0.9732887309461304,7352.0
1109,2008,Madison County,0.0,10.7,61347.28,0.9626071542567246,7403.0
1110,2009,Madison County,0.0,10.8,59324.04,0.9386462676790572,7429.0
1111,2010,Madison County,0.0,11.7,57003.91,0.9368673487149828,7169.0
1112,2011,Madison County,1.0,11.9,58313.15,0.9475357488886352,7222.0
1113,2012,Madison County,0.0,13.0,55983.89,0.9519496279026032,7261.0
1114,2013,Madison County,0.0,12.7,55934.27,0.9553852874621294,7224.0
1115,2014,Madison County,0.0,12.3,55754.54,0.9595583963274832,7240.0
1116,2015,Madison County,0.0,10.4,56869.07,0.9659334701021433,7223.0
1117,2016,Madison County,0.0,11.2,59408.67,0.9684042652646048,7162.0
1118,2017,Madison County,0.0,11.3,60110.43,0.9707660822627308,7261.0
1119,2018,Madison County,0.0,10.1,60450.0,0.9752030317520513,7272.0
1120,1999,Manassas city,1.0,5.1,87462.39,0.9838111426378546,18816.0
1121,2000,Manassas city,0.0,5.9,90382.4,0.9830876889196022,19275.0
1122,2001,Manassas city,0.0,5.9,88810.29,0.9683668724407029,19644.0
1123,2002,Manassas city,0.0,6.4,87800.21,0.956717595615692,19862.0
1124,2003,Manassas city,0.0,7.4,84015.22,0.9656162910971048,19748.0
1125,2004,Manassas city,0.0,7.5,83625.44,0.96854009168291,20146.0
1126,2005,Manassas city,0.0,6.8,83215.96,0.9710796134142584,20522.0
1127,2006,Manassas city,0.0,7.4,86220.08,0.9736011729246692,20267.0
1128,2007,Manassas city,0.0,8.9,89661.32,0.9708644454949223,19776.0
1129,2008,Manassas city,0.0,8.7,80137.75,0.9579241398670656,20076.0
